,ProductId,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender,key_image
400,3080,instock,4.9,adidas,white / black,usa,"description a tee-and-shorts set made for toddlers. a classic sports look makes a fresh statement. this toddlers' two-piece set comes with a t-shirt that flashes a big trefoil logo and shorts with classic 3-stripes. cotton jersey fabric gives this outfit a soft, smooth feel. details regular fit is not tight and not loose, the perfect in-between fit ribbed crewneck; button placket on shoulder for easy on and off (up to size 18 months) 100% cotton single jersey short sleeves soft feel t-shirt: big trefoil logo shorts: drawcord on elastic waist we partner with the better cotton initiative to improve cotton farming globally imported product color: white / black product code: fi8318","['https://assets.adidas.com/images/w_600,f_auto,q_auto/fd892d6e0d2c40e7a7e1aaa70105937d_9366/Trefoil_Shorts_Tee_Set_White_FI8318_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/35d484d614a3495f822daaa70105a7e6_9366/Trefoil_Shorts_Tee_Set_White_FI8318_03_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ab9fdf1d0e9345a588a2aaa70105baf7_9366/Trefoil_Shorts_Tee_Set_White_FI8318_04_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d9ceadb5c0694c69b020aaa70105d26d_9366/Trefoil_Shorts_Tee_Set_White_FI8318_05_laydown.jpg']",trefoil shorts tee set,28.0,35,640,2023-12-14 16:39:21,https://www.adidas.com/us/trefoil-shorts-tee-set/FI8318.html,38.19~21.1~24.56~22.14~29.51,clothing,kids," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/fd892d6e0d2c40e7a7e1aaa70105937d_9366/Trefoil_Shorts_Tee_Set_White_FI8318_01_laydown.jpg"
401,3081,instock,4.8,adidas,black / white,usa,"description the spirit of the trefoil stands out on this kids' track suit. keeping up with your kid is a full-time job. keeping your kid in a classic is easy. the timeless look of this adidas track suit will always be a favorite choice. whether they're running the playground or the preschool, at least they've got style.   this product is made with primeblue, a high-performance recycled material made in part with parley ocean plastic. details regular fit top: full zip with ribbed bomber collar 100% recycled polyester tricot top: side pockets top: ribbed cuffs and hem pants: side zip pockets pants: drawcord on elastic waist pants: ribbed cuffs primeblue imported product color: black / white product code: h25260","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f45570e46fa947e29768ad2800a322df_9366/Adicolor_SST_Track_Suit_Black_H25260_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8c6bcf7fcd214461988dad2800a3293e_9366/Adicolor_SST_Track_Suit_Black_H25260_03_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bbbdda34e7b04074adeead2800a32f1e_9366/Adicolor_SST_Track_Suit_Black_H25260_04_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/91865803cc0d4704bb52ad2800a33427_9366/Adicolor_SST_Track_Suit_Black_H25260_05_laydown.jpg']",adicolor sst track suit,60.0,60,518,2023-12-14 16:39:59,https://www.adidas.com/us/adicolor-sst-track-suit/H25260.html,85.89~53.49~75.05,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/f45570e46fa947e29768ad2800a322df_9366/Adicolor_SST_Track_Suit_Black_H25260_01_laydown.jpg "
402,3082,instock,5.0,adidas,collegiate navy / white,usa,"description a stretchy, sleeveless golf polo made in part with recycled materials. swing without restrictions while you shoot low. this adidas golf polo shirt is made of a soft and stretchy fabric to keep you comfortable from the time you tee off till you sink the last putt. the sleeveless design lets you swing freely, and the half zip helps ventilate when the weather warms up. details regular fit half zip with low collar 93% recycled polyester, 7% elastane single jersey four-way stretch fabric scoop hem allover stripes imported product color: collegiate navy / white product code: ia7826","['https://assets.adidas.com/images/w_600,f_auto,q_auto/0db4c37c3e284595af10af0f013947f5_9366/Two-Color_Ottoman_Sleeveless_Golf_Polo_Shirt_Blue_IA7826_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7bffcc5e2f6f43de8774af0f01399483_9366/Two-Color_Ottoman_Sleeveless_Golf_Polo_Shirt_Blue_IA7826_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f7ddcd7cb4e447a6abc5af0f013b2c7d_9366/Two-Color_Ottoman_Sleeveless_Golf_Polo_Shirt_Blue_IA7826_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/40eb36eb571542d38485af1401094d2a_9366/Two-Color_Ottoman_Sleeveless_Golf_Polo_Shirt_Blue_IA7826_01_laydown.jpg']",two-color ottoman sleeveless golf polo shirt,20.0,65,10,2023-12-14 16:40:22,https://www.adidas.com/us/two-color-ottoman-sleeveless-golf-polo-shirt/IA7826.html,24.44~15.83~29.91~26.87~22.34,clothing,women,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/ec9c7fef090741cf92eb477700f2e41e_9366/Messi_Tee_Black_JG8862_23_hover_model.jpg"
403,3083,instock,5.0,adidas,grey five mel,usa,"description crew-length golf socks for warmth on the course. keep your feet warm and dry on the course in these adidas golf socks. the comfy wool blend absorbs moisture and insulates your feet from the cold when you're playing in chilly conditions. padding on the toe and heel cushions your steps as you move from hole to hole, and the grippy footbed eliminates slippage. details crew length 53% wool, 33% recycled nylon, 9% recycled polyester, 5% elastane ribbed cuffs padding on toe and heel grippy footbed imported product color: grey five mel product code: hy6018","['https://assets.adidas.com/images/w_600,f_auto,q_auto/15224ac77b444dac952866eafbebf849_9366/Wool_Crew_Socks_Grey_HY6018_03_standard.jpg']",wool crew socks,18.0,18,15,2023-12-14 16:40:39,https://www.adidas.com/us/wool-crew-socks/HY6018.html,16.98~20.86~19.43~14.05~18.99,accessories,men,
404,3084,instock,4.8,adidas,spark s24,usa,"description a slim-fitting real madrid training jersey made with recycled materials. elegance. some players have it, some don't. but at real madrid, it's an essential requirement. created to help the club's superstars polish their skills, this adidas soccer training jersey fits slim so it stays out of your way when you're at top speed. mesh panels and moisture-wicking aeroready combine to keep you fresh and ready for the next session.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details slim fit ribbed v-neck 100% recycled polyester interlock aeroready mesh underarm inserts real madrid heat-transferred crest imported product color: spark s24 product code: iq0547","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7365361d8ae742a3b8064ce2df73340f_9366/Real_Madrid_Tiro_23_Training_Jersey_Orange_IQ0547_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/61393573bdd14ced9ac9b1b458d18bdb_9366/Real_Madrid_Tiro_23_Training_Jersey_Orange_IQ0547_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9eb9f9d9a95d427d91bf4c946d7a981f_9366/Real_Madrid_Tiro_23_Training_Jersey_Orange_IQ0547_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d0d140e096ed4fc696e7247d837272b2_9366/Real_Madrid_Tiro_23_Training_Jersey_Orange_IQ0547_01_laydown.jpg']",real madrid tiro 23 training jersey,50.0,50,17,2023-12-14 16:41:02,https://www.adidas.com/us/real-madrid-tiro-23-training-jersey/IQ0547.html,49.19~41.28~40.38~43.87~50.06,clothing,men,
405,3085,instock,0.0,adidas,light grey / black / grey,usa, details imported product color: light grey / black / grey product code: gc4390,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/bbae6fe302fb4a068cdcaf690185af41_9366/M-LIFESTYLE_STRETCH_FIT_HAT_Grey_GC4390_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/32c8616b9ebc4155baa9af6901865a11_9366/M-LIFESTYLE_STRETCH_FIT_HAT_Grey_GC4390_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/46b15faa3cf64454b93faf69018760e7_9366/M-LIFESTYLE_STRETCH_FIT_HAT_Grey_GC4390_06_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/be79c496c9084efbb462af690185f973_9366/M-LIFESTYLE_STRETCH_FIT_HAT_Grey_GC4390_25_outfit.jpg']",m-lifestyle stretch fit hat,30.0,30,0,2023-12-14 16:41:58,https://www.adidas.com/us/m-lifestyle-stretch-fit-hat/GC4390.html,30.11~25.29~27.08~27.11~29.56,accessories,men,
406,3086,instock,4.8,adidas,black / mls-mif-37p,usa,"description a soccer tee celebrating messi's arrival in miami. messi and miami. the perfect match. displaying soccer superstar lionel messi's logo and number, this adidas tee is ready for kickoff. perfect for watching his jaw-dropping play or for hanging out with friends, it's built with single jersey fabric for day-long comfort. details regular fit ribbed crewneck 100% cotton single jersey messi printed logo printed graphic on back imported product color: black / mls-mif-37p product code: jg8862","['https://assets.adidas.com/images/w_600,f_auto,q_auto/61b7f9adf60d41b39cadd0e3055105c3_9366/Messi_Tee_Black_JG8862_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ec9c7fef090741cf92eb477700f2e41e_9366/Messi_Tee_Black_JG8862_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e09760f8771b4c1eba8adb0b0a267e47_9366/Messi_Tee_Black_JG8862_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e0fd9a23e26d4d1ba22584b2b5d717b2_9366/Messi_Tee_Black_JG8862_01_laydown.jpg']",messi tee,35.0,35,13,2023-12-14 16:43:27,https://www.adidas.com/us/messi-tee/JG8862.html,21.54~29.72~42.56,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/ec9c7fef090741cf92eb477700f2e41e_9366/Messi_Tee_Black_JG8862_23_hover_model.jpg"
407,3087,instock,4.8,adidas,black / white,usa,"description pants that help you stay dry, made with recycled materials. when cargo pants meet track pants, you know it's going to be good. this soccer-inspired pair from adidas mixes the best of both worlds: signature cargo pockets and durable material with aeroready to help keep moisture at bay. tapered legs show off a modern silhouette, and ankle zips make for easy on and off when you're wearing shoes.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit with mid rise elastic waist with drawcord 100% recycled polyester doubleknit aeroready front zip pockets cargo pockets with snaps ankle zips tapered legs imported product color: black / white product code: ia3067","['https://assets.adidas.com/images/w_600,f_auto,q_auto/ec4574c19288436f938ddda721c950ef_9366/Tiro_Cargo_Pants_Black_IA3067_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/387f72b9ba6b4fdd93a2b329b93f3e88_9366/Tiro_Cargo_Pants_Black_IA3067_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c641c85595e84c869f4b74d0833ff395_9366/Tiro_Cargo_Pants_Black_IA3067_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d46eda6f1a9d47fd98e7beda6e8bd267_9366/Tiro_Cargo_Pants_Black_IA3067_01_laydown.jpg']",tiro cargo pants,60.0,60,114,2023-12-14 16:43:49,https://www.adidas.com/us/tiro-cargo-pants/IA3067.html,53.17~54.83~81.77,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/d46eda6f1a9d47fd98e7beda6e8bd267_9366/Tiro_Cargo_Pants_Black_IA3067_01_laydown.jpg"
408,3088,instock,5.0,adidas,semi green spark s24,usa,"description a classic training tee made in part with recycled materials. this adidas training tee is ready for everything from cardio to weights. no matter how intense the workout, you'll stay dry and focused thanks to aeroready technology that wicks away moisture. the slim fit lets you move confidently through every push up and overhead press.   this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make. details slim fit crewneck 81% recycled polyester, 14% lyocell, 5% elastane single jersey aeroready side hem notches slightly longer back hem moisture-wicking imported product color: semi green spark s24 product code: is3813","['https://assets.adidas.com/images/w_600,f_auto,q_auto/ae9acf8b33fa48c9a35cb06af1795f64_9366/Designed_for_Training_Workout_Tee_Green_IS3813_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ce73cdd1c7c549ed8e2193d993c8c81c_9366/Designed_for_Training_Workout_Tee_Green_IS3813_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/fc71c493bb4647e59533daa99ef9f213_9366/Designed_for_Training_Workout_Tee_Green_IS3813_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5d1e0355d9a445f9add8c3cd67bd0b5c_9366/Designed_for_Training_Workout_Tee_Green_IS3813_01_laydown.jpg']",designed for training workout tee,35.0,35,1,2023-12-14 16:44:10,https://www.adidas.com/us/designed-for-training-workout-tee/IS3813.html,34.35~20.5~42.81~20.8~35.03,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/ce73cdd1c7c549ed8e2193d993c8c81c_9366/Designed_for_Training_Workout_Tee_Green_IS3813_23_hover_model.jpg"
409,3089,instock,4.8,adidas,arctic fusion f23,usa,"description a versatile track top made in part with a blend of recycled and renewable materials. whether you're heading to the dog park or the book store, this adicolor track jacket will get you there in comfort and style. classic adidas energy abounds through considered details including 3-stripes down the sleeves and an embroidered trefoil logo on the chest. made from a comfortable cotton-polyester blend, this fresh take on a well-loved design is the perfect addition to any wardrobe.  a minimum of 70% of this product is a blend of recycled and renewable materials. details regular fit full zip with ribbed stand-up collar 50% cotton, 43% recycled polyester, 7% elastane doubleknit zip pockets ribbed hem and cuffs imported product color: arctic fusion f23 product code: ik4031","['https://assets.adidas.com/images/w_600,f_auto,q_auto/78764fe591db4f33a7f4afce01224662_9366/Adicolor_Classics_SST_Track_Jacket_Turquoise_IK4031_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/81bdbbb009664047a677afce01224e12_9366/Adicolor_Classics_SST_Track_Jacket_Turquoise_IK4031_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e28e92fa81fa49de88a4afcf008d60a4_9366/Adicolor_Classics_SST_Track_Jacket_Turquoise_IK4031_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cc11212060a84c889e34afce01227258_9366/Adicolor_Classics_SST_Track_Jacket_Turquoise_IK4031_01_laydown.jpg']",adicolor classics sst track jacket,64.0,80,133,2023-12-14 16:45:12,https://www.adidas.com/us/adicolor-classics-sst-track-jacket/IK4031.html,48.6~66.11~42.3,clothing,women," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/81bdbbb009664047a677afce01224e12_9366/Adicolor_Classics_SST_Track_Jacket_Turquoise_IK4031_23_hover_model.jpg"
410,3090,instock,4.9,adidas,black,usa,"description quintessential hoodie sporting the iconic trefoil logo. adopt an iconic archival look with the adidas adicolor classics 3-stripes hoodie. this timeless piece features a soft fleece fabric and a relaxed fit, making it perfect for everyday casual wear. the embroidered trefoil logo and the 3-stripes down each sleeve add a pop of style that is true to the classic design.  we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore details regular fit drawcord-adjustable hood 70% cotton, 30% recycled polyester fleece kangaroo pocket ribbed hem and cuffs made with better cotton imported product color: black product code: im2088","['https://assets.adidas.com/images/w_600,f_auto,q_auto/05f220749ecb43dfa48bafd000b5e15f_9366/Adicolor_Classics_3-Stripes_Hoodie_Black_IM2088_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3ee9df9d89b243d8894fafd000b5ea10_9366/Adicolor_Classics_3-Stripes_Hoodie_Black_IM2088_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/10c50666afe84288bb7cafd000b5f239_9366/Adicolor_Classics_3-Stripes_Hoodie_Black_IM2088_25_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/b3c8f32583ef48dba6b2afd000b61855_9366/Adicolor_Classics_3-Stripes_Hoodie_Black_IM2088_01_laydown.jpg']",adicolor classics 3-stripes hoodie,70.0,70,90,2023-12-14 16:45:29,https://www.adidas.com/us/adicolor-classics-3-stripes-hoodie/IM2088.html,59.08~88.85~66.94~94.57,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/b3c8f32583ef48dba6b2afd000b61855_9366/Adicolor_Classics_3-Stripes_Hoodie_Black_IM2088_01_laydown.jpg"
411,3091,instock,5.0,adidas,dgh solid grey,usa,"description a classic training tee made in part with recycled materials. this adidas training tee is ready for everything from cardio to weights. no matter how intense the workout, you'll stay dry and focused thanks to aeroready technology that wicks away moisture. the slim fit lets you move confidently through every push up and overhead press.   this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make. details slim fit crewneck 81% recycled polyester, 14% lyocell, 5% elastane single jersey aeroready side hem notches slightly longer back hem moisture-wicking imported product color: dgh solid grey product code: is3809","['https://assets.adidas.com/images/w_600,f_auto,q_auto/a7d0aa56d8dc41a2afd14c175ccad8bf_9366/Designed_for_Training_Workout_Tee_Grey_IS3809_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8c220f73eb604bc9a870e478930c1024_9366/Designed_for_Training_Workout_Tee_Grey_IS3809_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/fa1fb6768c1c4353bf1f6298c32a040e_9366/Designed_for_Training_Workout_Tee_Grey_IS3809_25_model.jpg']",designed for training workout tee,35.0,35,1,2023-12-14 16:45:51,https://www.adidas.com/us/designed-for-training-workout-tee/IS3809.html,50.22~30.05~35.72~29.15,clothing,men,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/1d915787c115413fbd7792c224ba7cbd_9366/Designed_for_Training_Workout_Tee_Grey_IS3809_01_laydown.jpg "
412,3092,instock,4.0,adidas,black,usa,"description these classic pants are made in part with recycled materials. snap-button side panels make these pants an instantly recognizable part of the adidas ethos. they feature an archive-inspired design with zip pockets and embroidered trefoil branding. a regular fit keeps the vibe casual and comfortable for everyday wear.   this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make. details regular fit drawcord on elastic waist 100% recycled polyester tricot side zip pockets snap-button side panels imported product color: black product code: im8219","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7f57b7e1ed854dbe82987779f0f23c95_9366/Adicolor_Classics_Adibreak_Pants_Black_IM8219_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9cd1c4991b4b41c293a1733ef1a1e9ab_9366/Adicolor_Classics_Adibreak_Pants_Black_IM8219_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7ee3e9deb1b64797b2f6dc19ffe778ac_9366/Adicolor_Classics_Adibreak_Pants_Black_IM8219_25_model.jpg']",adicolor classics adibreak pants,85.0,85,3,2023-12-14 16:46:14,https://www.adidas.com/us/adicolor-classics-adibreak-pants/IM8219.html,93.72~85.99~72.51,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/e8bcd07e475e441c9eeabb0ff6773a08_9366/Adicolor_Classics_Adibreak_Pants_Black_IM8219_01_laydown.jpg"
413,3093,instock,0.0,adidas,black / lucid pink f23 / green spark s24,usa,"description high-performing adidas running shorts made with recycled materials. elevate your everyday run with the latest staples of adidas running gear. whether you're adding kilometers in the streets or in the park, the own the run 3 stripes shorts deliver the comfort and functionality you need.  adidas aereoready sweat wicking materials keep you dry and in the zone throughout your entire runs. feel safe and confident even when running in low-light conditions, as the reflective pills on the back and the performance logo ensure 360âº visibility. the new extra-wide waistband is crafted with super soft anti-abrasion materials that prevent chafing of any kind.  made in part with recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit drawcord on elastic waist 100% recycled polyester dobby mesh inner briefs aeroready medium rise back zip phone pocket reflective details imported product color: black / lucid pink f23 / green spark s24 product code: it1514","['https://assets.adidas.com/images/w_600,f_auto,q_auto/031b50ed07c84a43bbb29cb7013b4467_9366/Own_the_Run_3-Stripes_Shorts_Black_IT1514_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0809696cce3d487e8dd24a7781ea127a_9366/Own_the_Run_3-Stripes_Shorts_Black_IT1514_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/956b8dff90674fd2ba3de26a574025a4_9366/Own_the_Run_3-Stripes_Shorts_Black_IT1514_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/65a150586bd24ab484a61ac1333d490c_9366/Own_the_Run_3-Stripes_Shorts_Black_IT1514_HM5.jpg']",own the run 3-stripes shorts,50.0,50,0,2023-12-14 16:46:37,https://www.adidas.com/us/own-the-run-3-stripes-shorts/IT1514.html,27.47~17.92~18.52~55.73,clothing,men,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/f12a427372e649fdb5b721be67e9f544_9366/Own_the_Run_3-Stripes_Shorts_Black_IT1514_HM30.jpg "
414,3094,instock,4.8,adidas,black,usa,"description running short leggings made in part with parley ocean plastic. like flying, only better. designed by runners for runners, these adidas ultimate short leggings give you a fast look and feel on the track, trail and in the city. they're made from slick, flexible fabric with moisture-absorbing aeroready tech and a supportive high-rise waistband that won't slip down. no inseam means no chafing, and the zip waist pocket is a great place to stow small items.   this garment is made with a yarn which contains 50% parley ocean plastic â€” reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. this garment contains at least 70% recycled content in total. details tight fit with high rise stretch waist 73% recycled polyester, 27% elastane interlock slick, breathable fabric aeroready key pocket and back zip pocket chafe-free no inseam reflective details yarn contains 50% parley ocean plastic this garment contains a minimum of 70% recycled material in total imported product color: black product code: hy2905","['https://assets.adidas.com/images/w_600,f_auto,q_auto/8e4783b697764c0ab9fcee6c83416144_9366/Ultimate_Running_Short_Leggings_Black_HY2905_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/16caa14e8db8480d8eaf367d8040cf9b_9366/Ultimate_Running_Short_Leggings_Black_HY2905_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b08d0ca5fbe14137995709d75721071a_9366/Ultimate_Running_Short_Leggings_Black_HY2905_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b2ddeed55401425fab552ecfb1486c8e_9366/Ultimate_Running_Short_Leggings_Black_HY2905_HM5.jpg']",ultimate running short leggings,70.0,70,10,2023-12-14 16:47:09,https://www.adidas.com/us/ultimate-running-short-leggings/HY2905.html,70.85~81.03~83.58,clothing,women,
415,3095,instock,4.8,adidas,black / white,usa,"description everyday shorts that are ready for anything your day throws at 'em. hang out with the crew in style. the classic 3-stripes give these adidas shorts a heritage sportswear feel that blends right in to your wardrobe. stay comfortable with the soft, flexible elastic waist. a drawstring finishes things off for a secure fit.   this product supports sustainable cotton farming and is made with recycled content. both are part of our ambition to end plastic waste. details regular fit drawcord on elastic waist 70% cotton, 30% recycled polyester single jersey side slip-in pockets imported product color: black / white product code: gk9988","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e626743f5ac3402fb08dac8200fe39bf_9366/AEROREADY_Essentials_3-Stripes_Shorts_Black_GK9988_01_laydown.jpg']",aeroready essentials 3-stripes shorts,18.0,30,169,2023-12-14 16:47:49,https://www.adidas.com/us/aeroready-essentials-3-stripes-shorts/GK9988.html,14.99~16.24~15.37~14.8~16.43,clothing,men,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/e626743f5ac3402fb08dac8200fe39bf_9366/AEROREADY_Essentials_3-Stripes_Shorts_Black_GK9988_01_laydown.jpg "
416,3096,instock,4.3,adidas,arctic fusion f23 / tech mineral,usa,"description a stylish camo-print bra for training, made in part with recycled materials. from sun salutations to a sunset hike with friends, you'll stay covered and comfortable in this adidas workout bra. it's made for light-impact workouts like climbing or weight training, but that doesn't mean you won't work up a sweat. aeroready absorbs moisture to keep you dry no matter how high your heart rate goes.  made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste. details tight fit with light support round neck 73% recycled polyester, 27% elastane interlock jersey lining aeroready techfit focuses your muscles' energy removable padding extended sizing imported product color: arctic fusion f23 / tech mineral product code: il2952","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7ce37fa9eca34baf9ccd420b81f50ed0_9366/Aeroreact_Training_Light-Support_Techfit_Bra_Turquoise_IL2952_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d1b2b52400964f95b26835cfd0425956_9366/Aeroreact_Training_Light-Support_Techfit_Bra_Turquoise_IL2952_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/93e5c071d0d64912a7cbc3a6c3049010_9366/Aeroreact_Training_Light-Support_Techfit_Bra_Turquoise_IL2952_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bf06adff69a64aae86cf585c270ab297_9366/Aeroreact_Training_Light-Support_Techfit_Bra_Turquoise_IL2952_01_laydown.jpg']",aeroreact training light-support techfit bra,18.0,40,18,2023-12-14 16:48:12,https://www.adidas.com/us/aeroreact-training-light-support-techfit-bra/IL2952.html,19.03~16.47~15.43~15.8,clothing,women,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/bf06adff69a64aae86cf585c270ab297_9366/Aeroreact_Training_Light-Support_Techfit_Bra_Turquoise_IL2952_01_laydown.jpg"
417,3097,instock,4.4,adidas,grey / pop purple mel. / white,usa,"description a classic sun visor made in part with recycled materials. top off your workout wardrobe with this adidas visor and hit the court feeling ready to game. it has full brim coverage to shield your face on sunny days and a classic clamp style that slips on easily. build heat in comfort. the soft sweatband wicks moisture away from your skin.   made with a series of recycled materials, and at least 40% recycled content, this product represents just one of our solutions to help end plastic waste. details one size fits most 87% recycled polyester, 13% elastane moisture-wicking sweatband pre-curved brim classic clamp style imported product color: grey / pop purple mel. / white product code: gb4133","['https://assets.adidas.com/images/w_600,f_auto,q_auto/fc1c04ea25ca4684a4d2af4a009dbacf_9366/Match_Visor_Grey_GB4133_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7989248623734225a76eaf4a009e584c_9366/Match_Visor_Grey_GB4133_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6b85cec7ddcd4818af43af4a009f58b2_9366/Match_Visor_Grey_GB4133_06_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/40d72730b9ac4019b701af4a009df404_9366/Match_Visor_Grey_GB4133_25_outfit.jpg']",match visor,11.0,22,12,2023-12-14 16:48:28,https://www.adidas.com/us/match-visor/GB4133.html,11.14~13.41~5.36~11.47~12.33,accessories,women,
