,availability,avg_rating,brand,color,currency,description,images,name,price,review_count,scraped_at,url,sale
10,instock,4.7,adidas,white,usd,"Some people live in the past. Some only think of the future. Lace up in these adidas ZX 2K Boost Shoes and see the value in both. Reworking '80s technical runners from the archive, a sandwich mesh upper pairs with futuristic TPU overlays for a look that's part past, part future. Bold logo graphics stand out on the comfortable Boost midsole for a purely modern edge.","https://assets.adidas.com/images/w_600,f_auto,q_auto/cc4cda105573429e910aac8400a25614_9366/ZX_2K_Boost_Shoes_White_FX7030_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ae17e16f467b444d87bdac8400a26960_9366/ZX_2K_Boost_Shoes_White_FX7030_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4d4350b2b1be4d6995c2ac8400a2715b_9366/ZX_2K_Boost_Shoes_White_FX7030_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4e4654faed44440f9a1fac8400a2788e_9366/ZX_2K_Boost_Shoes_White_FX7030_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/355a83a8ce69406a8440ac8400a27faf_9366/ZX_2K_Boost_Shoes_White_FX7030_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d17eab36802948ac818fac8400a25e66_9366/ZX_2K_Boost_Shoes_White_FX7030_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e6d746020ee34ed48b98ac8400a294d5_9366/ZX_2K_Boost_Shoes_White_FX7030_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e4483ac0315444289ac3ac8400a285d6_9366/ZX_2K_Boost_Shoes_White_FX7030_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4352262e5004489e8bc9ac8400a28bf9_9366/ZX_2K_Boost_Shoes_White_FX7030_42_detail.jpg",ZX 2K Boost Shoes,105.0,2540.0,2021-10-23 17:51:19.500569,https://www.adidas.com/us/zx-2k-boost-shoes/FX7030.html,0
11,instock,4.4,adidas,black,usd,You can still wear these adidas slides in cool weather. Just add socks and rock it. Flowers up top are sure to keep you dreaming of sunny days and poolside lounging. When the sun finally does come out? These are ready for it.,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9e001371ec764d008a23ad1a00a28eb5_9366/Adilette_Slides_Black_H00141_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c15591981a9d4288ba7bad1a00a2a094_9366/Adilette_Slides_Black_H00141_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/430bf3fb17714ae596a1ad1a00a2a780_9366/Adilette_Slides_Black_H00141_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2282ed8e0dc94bdaa887ad1a00a2adbd_9366/Adilette_Slides_Black_H00141_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b7e6268c6e4e4ee6bd3aad1a00a2b57e_9366/Adilette_Slides_Black_H00141_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/775317777db54d4fbff8ad1a00a2979a_9366/Adilette_Slides_Black_H00141_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5e521478b44046a49346ad1a00a2d08c_9366/Adilette_Slides_Black_H00141_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c6db7d6cda4a47d9b33ead1a00a2be05_9366/Adilette_Slides_Black_H00141_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/22907591b4504a21a960ad1a00a2c5b4_9366/Adilette_Slides_Black_H00141_42_detail.jpg",Adilette Slides,32.0,207.0,2021-10-23 17:50:39.719783,https://www.adidas.com/us/adilette-slides/H00141.html,0
12,instock,4.8,adidas,white,usd,"Clean, classic and decked out in soft leather. Say hello to world-famous '70s style relaunched and ready for today. Spotlight-worthy since they first appeared on the hardwood in the '70s, these adidas Superstar Shoes continue to hold their icon status. This version pays tribute to the legendary sneakers with an iconic rubber shell toe and serrated 3-Stripes that contrast against the smooth upper.","https://assets.adidas.com/images/w_600,f_auto,q_auto/0c8a234bedba449e9e26ac9a0179b5fd_9366/Superstar_Shoes_White_GX2537_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/05ddd772d57d421e84ebac9a017a1439_9366/Superstar_Shoes_White_GX2537_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6bd83fd22b0b4835a9cdac9a0179070a_9366/Superstar_Shoes_White_GX2537_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1f26f4c87910431eab74ac9a017c1c10_9366/Superstar_Shoes_White_GX2537_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8fda48e353e64e1c9a0bac9a01783a6a_9366/Superstar_Shoes_White_GX2537_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2b7fafeb1c924fc2b7f7ac9a017ab106_9366/Superstar_Shoes_White_GX2537_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fc4a6ccd91bd49fbb9deac9a017ca2fa_9366/Superstar_Shoes_White_GX2537_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5947e8f0c9014276b394ac9a017c40a2_9366/Superstar_Shoes_White_GX2537_42_detail.jpg",Superstar Shoes,68.0,1866.0,2021-10-23 17:51:32.207795,https://www.adidas.com/us/superstar-shoes/GX2537.html,0
13,instock,4.6,adidas,black,usd,"Bring the comfort and athletic style of running footwear to your everyday look in these adidas shoes. Step through your day confidently with a snug fit and a lightweight midsole that cushions your feet with every step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.","https://assets.adidas.com/images/w_600,f_auto,q_auto/4cb7f45b21a64881a2ccad1d017daec3_9366/Racer_TR21_Shoes_Black_GZ8184_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0380c75100274b6eadfbad1d017dea71_9366/Racer_TR21_Shoes_Black_GZ8184_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/64ead9f1cb9c433b9b59ad1d017e0696_9366/Racer_TR21_Shoes_Black_GZ8184_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4f45e21cd5214ace9e97ad1d017e2407_9366/Racer_TR21_Shoes_Black_GZ8184_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d2371a22b7314e9fb844ad1d017e40e4_9366/Racer_TR21_Shoes_Black_GZ8184_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5ce8a4d0bc8345979e77ad1d017dce4d_9366/Racer_TR21_Shoes_Black_GZ8184_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ebe0ff44fc3e4c1baa94ad1d017e99c5_9366/Racer_TR21_Shoes_Black_GZ8184_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/cffbbb6ff88b48168150ad1d017e5f6f_9366/Racer_TR21_Shoes_Black_GZ8184_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2860dda9fae7489a8f99ad1d017e7956_9366/Racer_TR21_Shoes_Black_GZ8184_42_detail.jpg",Racer TR21 Shoes,60.0,377.0,2021-10-23 17:50:37.766202,https://www.adidas.com/us/racer-tr21-shoes/GZ8184.html,0
14,instock,4.5,adidas,black,usd,"A few miles can be enough to reset your mind. These adidas running shoes keep you feeling good on short- to mid-distance runs. They ride on a full-length Boost midsole, which returns energy with every stride. The design draws inspiration from the virtual realm, with shocks of color and semi-translucent details that are reminiscent of a glowing screen. A glitched pattern on the outsole offers grippy traction on city streets.","https://assets.adidas.com/images/w_600,f_auto,q_auto/773b2053d8884dba9185acb800ebe3b2_9366/X9000L4_Shoes_Black_GY0127_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/88956430309d47798169acb800ec084c_9366/X9000L4_Shoes_Black_GY0127_012_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/301df007269c4ac69f84acb800ebf01a_9366/X9000L4_Shoes_Black_GY0127_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c7b0904c21d849f793fbacb800ebf611_9366/X9000L4_Shoes_Black_GY0127_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8ef902bd9271411baf0bacb800ebfc05_9366/X9000L4_Shoes_Black_GY0127_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f0bcfbe3de58499b81b2acb800ec021e_9366/X9000L4_Shoes_Black_GY0127_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ffbb1c124c0648f5bd28acb800ebebaf_9366/X9000L4_Shoes_Black_GY0127_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b1ad905964cf4c248af0acb800ec0e8a_9366/X9000L4_Shoes_Black_GY0127_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9502502339224ea08765acb800ec12b3_9366/X9000L4_Shoes_Black_GY0127_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1648607523ac4ba2bbdcacb800ec19ab_9366/X9000L4_Shoes_Black_GY0127_43_detail.jpg",X9000L4 Shoes,112.0,21.0,2021-10-23 17:50:48.263439,https://www.adidas.com/us/x9000l4-shoes/GY0127.html,0
15,instock,4.8,adidas,beige,usd,"The ZX 8000s have had collectors searching far and wide since their release in the mid 2000s. It's all part of the game, and now we're giving you a shortcut to win. The legendary adidas shoes are right here, right now, ready for your feet. No hunt required. They build on one of the most iconic colorways of the model's history, but with a twist of course. The signature Torsion bar is still there, and the iconic heel TPU counter too. They wouldn't be part of the ZX thousand series without them.","https://assets.adidas.com/images/w_600,f_auto,q_auto/4fdf931a37674f1fb0cfad47010646cf_9366/ZX_8000_Shoes_Beige_H01399_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b873e8b91c1d41b88ad1ad4701065500_9366/ZX_8000_Shoes_Beige_H01399_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d418a1b347944a65be48ad4701065cef_9366/ZX_8000_Shoes_Beige_H01399_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/541962eb497a4b04a75bad4701066743_9366/ZX_8000_Shoes_Beige_H01399_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/51a64f39801e4a2a9567ad4701066e82_9366/ZX_8000_Shoes_Beige_H01399_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/469710b030dc4aefbac6ad4701064df6_9366/ZX_8000_Shoes_Beige_H01399_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/403e2f5c068145949501ad47010687a5_9366/ZX_8000_Shoes_Beige_H01399_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2c8ce475fb744b64a16dad47010676b1_9366/ZX_8000_Shoes_Beige_H01399_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c3ced7f8d19c432fb1c5ad4701067d2c_9366/ZX_8000_Shoes_Beige_H01399_42_detail.jpg",ZX 8000 Shoes,84.0,83.0,2021-10-23 17:50:48.928603,https://www.adidas.com/us/zx-8000-shoes/H01399.html,0
16,instock,5.0,adidas,beige,usd,"The ZX line pioneered a new approach to speed. It raised the bar in comfort and style. Now, it's taking on cool weather. Made with a winterized sole and suede overlays, these adidas shoes keep your stride steady and your feet warm as you cruise through chilly days in the city. Reflective details ensure your style always shines. Plus, double the comfort with EVA and Boost underfoot. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.","https://assets.adidas.com/images/w_600,f_auto,q_auto/7d486923fc1c4c1b91f2ad9700f44174_9366/ZX_1K_Boost_Shoes_Beige_H00429_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5c0da43c4feb4e6b91f8ad9700f473d8_9366/ZX_1K_Boost_Shoes_Beige_H00429_012_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/df8ea64eee034c2d94c5ad9700f451ec_9366/ZX_1K_Boost_Shoes_Beige_H00429_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/89d139e58b004008a2a8ad9700f459e1_9366/ZX_1K_Boost_Shoes_Beige_H00429_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/cdff224dcc364ca899bfad9700f46219_9366/ZX_1K_Boost_Shoes_Beige_H00429_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/efbae73e5de842869fabad9700f46b24_9366/ZX_1K_Boost_Shoes_Beige_H00429_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a159e1a366e84f35ae80ad9700f44995_9366/ZX_1K_Boost_Shoes_Beige_H00429_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d8bfca645b8b4e2b9475ad9700f49223_9366/ZX_1K_Boost_Shoes_Beige_H00429_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a4fc77d483424e3fa512ad9700f47b34_9366/ZX_1K_Boost_Shoes_Beige_H00429_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e1d8a1b142724b90b168ad97010475b7_9366/ZX_1K_Boost_Shoes_Beige_H00429_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4fe40e12221d49eabeb6ad9700f483d4_9366/ZX_1K_Boost_Shoes_Beige_H00429_44_detail.jpg",ZX 1K Boost Shoes,77.0,1.0,2021-10-23 17:50:52.287054,https://www.adidas.com/us/zx-1k-boost-shoes/H00429.html,0
17,instock,4.2,adidas,white,usd,Fresh streetwear style meets classic adidas design in these everyday shoes. Run from school to the store with an ultra-soft step powering you through. Get a comfortable ride all day long thanks to the plush Cloudfoam cushioning.,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9390da32bb754a02b95bad180171e08d_9366/QT_Racer_2.0_Shoes_White_H00547_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/abb9bda5d0df467084a3ad180171eb85_9366/QT_Racer_2.0_Shoes_White_H00547_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8fadfd3909024119be58ad180171f233_9366/QT_Racer_2.0_Shoes_White_H00547_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e1e27350308749d0aa06ad180171f91e_9366/QT_Racer_2.0_Shoes_White_H00547_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/68a6035f410d4341b209ad18017201bb_9366/QT_Racer_2.0_Shoes_White_H00547_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/793f7e5ca16b4b34a2f9ad180171e4b1_9366/QT_Racer_2.0_Shoes_White_H00547_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e48c9c27242346728a88ad1801720886_9366/QT_Racer_2.0_Shoes_White_H00547_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b6ec2615a17b4dfea90aad1801720cd3_9366/QT_Racer_2.0_Shoes_White_H00547_42_detail.jpg",QT Racer 2.0 Shoes,52.0,452.0,2021-10-23 17:51:32.047276,https://www.adidas.com/us/qt-racer-2.0-shoes/H00547.html,0
18,instock,4.8,adidas,black,usd,"What you wear matters. This adidas running jacket is made from recycled materials, as part of our commitment to end plastic waste. Show off the bold athletic look with pride. You're making a difference.","https://assets.adidas.com/images/w_600,f_auto,q_auto/24d0d0bde79a4cfbac6bac83009729d2_9366/Marathon_3-Stripes_Jacket_Black_GM1410_21_model.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/040a1b9577ff4d8bb5abacf700d7460e_d98c/Marathon_3-Stripes_Jacket_Black_GM1410_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/42a5cd59ebca45ee9f98ac8300973754_9366/Marathon_3-Stripes_Jacket_Black_GM1410_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/837f06b3f8e14d33a3ecac8300976b3d_9366/Marathon_3-Stripes_Jacket_Black_GM1410_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a28ab8c17a034ff69142acdf00e03804_9366/Marathon_3-Stripes_Jacket_Black_GM1410_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7e0f899db5ab4e82b3eeac8300977ae3_9366/Marathon_3-Stripes_Jacket_Black_GM1410_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a1ac4910c979471c9cd2ac8300978b6f_9366/Marathon_3-Stripes_Jacket_Black_GM1410_42_detail.jpg",Marathon 3-Stripes Jacket,56.0,39.0,2021-10-23 17:51:48.453372,https://www.adidas.com/us/marathon-3-stripes-jacket/GM1410.html,0
19,instock,4.7,adidas,black,usd,"These adidas slide-in sandals have looks so good you'll want to rock them for all-day wear, not just in the locker room. They're super comfortable thanks to the contoured footbed and cozy jelly bandage strap that keeps things in place. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.","https://assets.adidas.com/images/w_600,f_auto,q_auto/5d2d9ad7f7df47f99960ac93012e0d60_9366/Adilette_Comfort_Slides_Black_FZ1700_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/613464cf7a474e95b4b3ac93012e18c5_9366/Adilette_Comfort_Slides_Black_FZ1700_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8e2261f6cb8843638946ac93012e1e9f_9366/Adilette_Comfort_Slides_Black_FZ1700_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1900dbe38960422baf86ac93012e254c_9366/Adilette_Comfort_Slides_Black_FZ1700_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f0f8a1c8dfb74ed188eeac93012e2d16_9366/Adilette_Comfort_Slides_Black_FZ1700_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/eb70c03a3df54fffbf85ac93012e12c0_9366/Adilette_Comfort_Slides_Black_FZ1700_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c09156ad95c84ab6b358ac93012e3321_9366/Adilette_Comfort_Slides_Black_FZ1700_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/97a90fe5e6c54eccb687ac93012e395c_9366/Adilette_Comfort_Slides_Black_FZ1700_42_detail.jpg",Adilette Comfort Slides,32.0,7291.0,2021-10-23 17:50:54.198134,https://www.adidas.com/us/adilette-comfort-slides/FZ1700.html,0
20,instock,4.6,adidas,grey,usd,"These adidas Swift Run X Shoes may not be about running anymore, but they are still about speed. Because life isn't slowing down any time soon. Borrowing from different running styles in the adidas archives, they focus on comfort to balance out the daily grind. Lightweight EVA cushioning, a durable rubber outsole and the comfortable textile upper come together to keep you feeling good.","https://assets.adidas.com/images/w_600,f_auto,q_auto/7d37258800ed4a7d8f77ad2601066f7e_9366/Swift_Run_X_Shoes_Grey_H04306_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d77304b649c2457cbdf2ad2601067cb6_9366/Swift_Run_X_Shoes_Grey_H04306_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4af8dd52ce82471c975bad2601068345_9366/Swift_Run_X_Shoes_Grey_H04306_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e025b50b318e411f8c04ad26010689b6_9366/Swift_Run_X_Shoes_Grey_H04306_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/aeb4a0fb74044e94a668ad2601069131_9366/Swift_Run_X_Shoes_Grey_H04306_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6af9b44dded74eb38997ad2601067654_9366/Swift_Run_X_Shoes_Grey_H04306_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2cbf886bef3546cd91d0ad260106aa1b_9366/Swift_Run_X_Shoes_Grey_H04306_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/10794f574bd448d1ac38ad260106984f_9366/Swift_Run_X_Shoes_Grey_H04306_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a853a63ac364445ebd3cad2601069f46_9366/Swift_Run_X_Shoes_Grey_H04306_42_detail.jpg",Swift Run X Shoes,68.0,1254.0,2021-10-23 17:51:30.173769,https://www.adidas.com/us/swift-run-x-shoes/H04306.html,0
21,instock,5.0,adidas,blue,usd,"Stepped-up style for an amped-up workout. Pull on these training tights and get ready to push yourself further. AEROREADY wicks away moisture so you can stay dry and focused. The tight fit and high-rise waist offer lots of support as you move, and the seven-eighth length hits just right.

This product is made with recycled content as part of our ambition to end plastic waste.","https://assets.adidas.com/images/w_600,f_auto,q_auto/bc90da77a9bc434b9834ad12015f7120_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bda1e4e169e6425ea9a4ad12015f77af_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/83fa370859dc433c89c8ad12015f7ec4_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ffe80d5b5e5c4804a299ad12015fa2fc_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dff9dda02ad94497acf1ad12015f84d6_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_25_outfit.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7051e436ca464d9db3aaad12015f8dbc_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/03430ca4d23a41fd9a5cad12015f9705_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_(Plus_Size)_Blue_GS3915_42_detail.jpg",adidas x Zoe Saldana Feelbrilliant AEROREADY 7/8 Printed Sport Tights (Plus Size),40.0,4.0,2021-10-23 17:51:44.480271,https://www.adidas.com/us/adidas-x-zoe-saldana-feelbrilliant-aeroready-7-8-printed-sport-tights-plus-size/GS3915.html,0
22,instock,4.1,adidas,grey,usd,"The path to the future is built on lessons from the past. With that in mind, these adidas ZX 700 HD Shoes revisit their roots as high-mileage running shoes from the '80s. The comfort and casual style are as strong as ever. Now that they're updated using recycled materials, you've got — dare we say it — perfection? Lace in and see what you think. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.","https://assets.adidas.com/images/w_600,f_auto,q_auto/8e1141f3edf94911aa9aad4700d4dc0a_9366/ZX_700_HD_Shoes_Grey_H01851_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/76dd92e781d24645b0e2ad4700d505d6_9366/ZX_700_HD_Shoes_Grey_H01851_012_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/678f15231a3f441d8f3bad4700d4e929_9366/ZX_700_HD_Shoes_Grey_H01851_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a2355658969e42db848cad4700d4f0e0_9366/ZX_700_HD_Shoes_Grey_H01851_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1a83728e31b1413a8c14ad4700d4f7bc_9366/ZX_700_HD_Shoes_Grey_H01851_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8fef86dee3c94159b2f0ad4700d4fed3_9366/ZX_700_HD_Shoes_Grey_H01851_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/54ac6dad712848d4b60aad4700d4e23b_9366/ZX_700_HD_Shoes_Grey_H01851_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/06d5adb03ef44168a77ead4700d5167a_9366/ZX_700_HD_Shoes_Grey_H01851_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fa2e635bdc944ea0abaaad470106e769_9366/ZX_700_HD_Shoes_Grey_H01851_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b3a91661d381479cb153ad470106ee2f_9366/ZX_700_HD_Shoes_Grey_H01851_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9409f229fc1245059551ad4700d50b8d_9366/ZX_700_HD_Shoes_Grey_H01851_43_detail.jpg",ZX 700 HD Shoes,81.0,251.0,2021-10-23 17:51:26.448232,https://www.adidas.com/us/zx-700-hd-shoes/H01851.html,0
23,instock,4.8,adidas,white,usd,"Don't be fooled by their minimalist looks. Although these training shorts have streetwear appeal, they can handle HIIT and boot camp workouts. The woven fabric is light and airy, so you feel free to move. The secure waistband sits flat against your skin, minimizing adjustments through your squats and burpees. Slip your locker key into the zip pockets and get moving.","https://assets.adidas.com/images/w_600,f_auto,q_auto/fede05c296c142a2a2cbad0901234ed1_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/458324a10f95472a8110ad0901212e5e_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dc68d8a303f747e6b2f8ad09011c5f36_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/16e9b06ae43947fab0c7ad02003a9aa7_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/784985e6e57349f8bd63ad09011effdf_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a3588bfc8f8343a3a7b2ad09011ea832_9366/AEROREADY_3-Stripes_8-Inch_Shorts_White_H20107_42_detail.jpg",AEROREADY 3-Stripes 8-Inch Shorts,32.0,667.0,2021-10-23 17:52:22.447025,https://www.adidas.com/us/aeroready-3-stripes-8-inch-shorts/H20107.html,0
